title,company,rating,locations,min_exp,max_exp,min_ctc,max_ctc,skills,job_profile,job_profile_id,avg_ctc,avg_exp
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Gurugram,5,10,800000.0,880000.0,"SAP, Software Engineering, Coding, Javascript, SAP Plant Maintenance, SAP PM, Software Development, Plant, Agile, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality, Technical Design",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Ahmedabad,5,10,800000.0,880000.0,"Software Engineering, Coding, Apex, Agile, Continuous Integration, Troubleshooting, CPQ, Deployment, Technical Skills, Framework, Agile Methodology, Customization, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,3,8,800000.0,880000.0,"Software Engineering, Specifications, Coding, Agile, Continuous Improvement, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,2,7,800000.0,880000.0,"Software Engineering, Engineering, Artificial Intelligence, Automation, HCM, Evaluation, Framework, System Integration, Workflow, Workday Core HCM",Software Engineer,3,840000.0,4.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"Software Engineering, Java, Javascript, Pega, HTML, Software Development, Problem Solving, Agile, Technical Skills, Pega PRPC, Agile Methodology, Configuration, Application Design",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Kolkata,5,10,800000.0,880000.0,"SAP, Software Engineering, SQL, Coding, PLSQL, Oracle SCM, Production Planning, Agile, Troubleshooting, Process, Technical Skills, Control, Framework, Workflow, Customization, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Mumbai,7,12,800000.0,880000.0,"SAP, Software Engineering, SQL, Management, Coding, SSIS, Production Planning, Agile, Data Flow, Process, Technical Skills, Control, Framework, Workflow, Customization, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"Software Engineering, Salesforce, Architecture, Coding, API, Agile, Continuous Improvement, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Engineering, Coding, Communication Skills, Analytical, Agile, Technical Skills, Agile Methodology, Performance Tuning, Software Solutions",Software Engineer,3,840000.0,5.5
Data Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,810000.0,890000.0,"Data Engineering, Python, SQL, ETL, Big Data, Spark, Interpretation, Data Processing, Data Architecture, Hadoop, Data Warehousing, Data Migration, Data Flow, Hive, Optimization, Data Quality, Workflow, Data Pipeline",Data Engineer,2153,850000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,7,12,800000.0,880000.0,"Software Engineering, Architecture, Automation Testing, Java, Coding, Performance Testing, Javascript, Agile, Technical Skills, Framework, Testing Tools, Scripting, System Architecture, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Testing, Software Engineering, SQL, Java, Coding, Javascript, HTML, Programming, ASP.NET, CSS, C#, SAP Quality Management, Agile, Spring, Technical Skills, Framework, jQuery, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,5,10,800000.0,880000.0,"Software Engineering, Coding, SAP BusinessObjects, Programming, Spring Boot, Software Development, Boot, Agile, Spring, Microservices, Rest, Agile Methodology",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,5,10,800000.0,880000.0,"SAP, Software Engineering, Architecture, Coding, Data Management, Energy, Agile, Mobile Device Management, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"SAP, Software Engineering, Java, SAP ABAP, SAP HANA, Technical Skills, Debugging, RFC, Interfaces, Performance Tuning, Odata, Bapi, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Coimbatore,5,10,800000.0,880000.0,"Software Engineering, Java, Coding, Javascript, HTML, CSS, Software Development, Guidewire, Agile, Technical Skills, Framework, jQuery, Data Integration, Agile Methodology, Software Solutions, Software Quality, Technical Design",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"Software Engineering, Architecture, Coding, Servicenow, Asset Management, Software Development, Hardware Asset Management, Agile, Framework, Agile Methodology, Configuration, Customization, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,5,10,800000.0,880000.0,"Software Engineering, Java, Coding, SAP ABAP, Javascript, HTML, Cloud, CSS, Software Development, Application Development, Agile, Spring, Technical Skills, Framework, Debugging, Hibernate, Performance Tuning, Software Solutions",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"Software Engineering, Architecture, Coding, Flutter, Application, Programming, Agile, Framework, Rest, Workflow, Design Patterns, Software Solutions, SDK, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Gurugram,3,8,800000.0,880000.0,"Software Engineering, Java, Coding, Servicenow, Javascript, HTML, Application Development, Languages, Agile, Spring, Technical Skills, Framework, Scripting, Agile Methodology, Customization, Software Solutions, Technical Design",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,7,12,800000.0,880000.0,"SAP, Software Engineering, Coding, Environment, Agile, Continuous Integration, Deployment, Integration, API Management, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,12,17,800000.0,880000.0,"Software Engineering, Specifications, Coding, Software Development, Agile, Continuous Improvement, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,14.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Engineering, Architecture, Java, Coding, Javascript, HTML, CSS, Software Development, Agile, Continuous Improvement, Technical Skills, Framework, Workflow, Front, Responsive Design, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Engineering, Excel, SQL, Java, Coding, Javascript, HTML, Cloud, Automation, CSS, Agile, Technical Skills, Framework, IBM API Connect, jQuery, Scripting, VLOOKUP, Software Design, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,5,10,800000.0,880000.0,"Software Engineering, Architecture, Java, Coding, SAP ABAP, Transportation, SAP TM, Agile, Technical Skills, Protocols, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,7,12,800000.0,880000.0,"Software Engineering, Networking, Architecture, Coding, Software Development, Agile, Troubleshooting, Technical Skills, Framework, Agile Methodology, Software Solutions, Microsoft Windows",Software Engineer,3,840000.0,9.5
Full Stack Engineer,Accenture Solutions Pvt Ltd,3.7,Kolkata,12,17,700000.0,810000.0,"Cloud Computing, Java, Backend, Angular, Javascript, HTML, Spring Boot, CSS, MongoDB, Full Stack, Agile, Angularjs, System, Troubleshooting, Bootstrap, jQuery, Backend Development, Execution, Agile Methodology",Full Stack Engineer,50299,755000.0,14.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Mumbai,3,8,800000.0,880000.0,"Software Engineering, SAP FICO, Management, Coding, Javascript, HTML, Risk Management, CSS, Communication Skills, Agile, Technical Skills, Framework, jQuery, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,3,8,800000.0,880000.0,"Digital Marketing, Software Engineering, Coding, Salesforce Marketing Cloud, Software Development, API, Agile, Salesforce Lightning, Salesforce Integration, Software Solutions, Components",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,3,8,800000.0,880000.0,"SAP, Software Engineering, Servicing, Software Development, Service Management, Agile, Field Service, Agile Methodology",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Kolkata,3,8,800000.0,880000.0,"Software Testing, Software Engineering, Coding, Software Development, Communication Skills, Agile, Planning, Debugging, Forecasting, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Testing, Software Engineering, Coding, Programming, Software Development, Enterprise, Agile, Framework, Debugging, Supply Planning, Agile Methodology, Performance Tuning, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,5,10,800000.0,880000.0,"Software Engineering, Coding, Agile, Continuous Improvement, Technical Skills, Framework, Workflow, Agile Methodology, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,2,5,800000.0,880000.0,"Engineering, Design, Golang, Infrastructure, Communication Skills, Analytical, Continuous Integration, Framework, Facilitation, CI CD Pipeline, Presentation Skills, Interpersonal Skills",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Testing, Software Engineering, Salesforce, Coding, Javascript, HTML, CSS, Software Development, Agile, Process, Web Technologies, Framework, B2C, Software Design, Customization, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Testing, Software Engineering, .NET, Architecture, Front End, Java Fullstack, Software Development, Full Stack, Agile, Framework, Debugging, Fullstack Development, Code Review, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Kolkata,3,8,800000.0,880000.0,"Software Engineering, Coding, Cloud, Automation, Software Development, Azure Databricks, Agile, Framework, Scripting, Workflow, Software Solutions, Software Quality",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Pune,3,8,800000.0,880000.0,"Marketing, Software Engineering, Salesforce, Coding, Email Marketing, Javascript, HTML, Cloud, Automation, CSS, Languages, Agile, Continuous Improvement, Technical Skills, Framework, Scripting, Workflow, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Engineering, SQL, Coding, Microsoft Power BI, Cloud, Data Processing, Agile, Transformation, Technical Skills, Framework, Code Review, Software Solutions, Technical Design",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,5,10,800000.0,880000.0,"Manual Testing, Software Engineering, Automation Testing, Java, Continuous Integration, Troubleshooting, Deployment, Technical Skills, Debugging, Software Solutions, Software Quality",Software Engineer,3,840000.0,7.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"SAP, Software Engineering, Customer Service, Java, Coding, Javascript, Software Development, Communication Skills, Agile, Spring, Troubleshooting, Technical Skills, Framework, System Integration, Software Design",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Testing, Software Engineering, Engineering, Coding, Javascript, MES, Software Development, Manufacturing Engineering, Agile, Technical Skills, Framework, Debugging, Software Design, Software Solutions, Software Quality",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,2,5,800000.0,880000.0,"Engineering, Python, Design, Infrastructure, Communication Skills, Analytical, Continuous Integration, Framework, Facilitation, CI CD Pipeline, Presentation Skills, Interpersonal Skills",Software Engineer,3,840000.0,3.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,10,15,800000.0,880000.0,"Software, Java, C++, Embedded Systems, Kotlin, Android Application Development, Telematics, Unit Testing, Infotainment, MVC Architecture, Jetpack, Instrument Calibration",Software Engineer,3,840000.0,12.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,7,12,800000.0,880000.0,"Digital Marketing, Python, Github, Programming, Servicing, CD, Docker, Vector, ADO, Continuous Integration, Staad Pro, Flask, Debugging, Kernel, JSON, Azure Functions",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"SAP, Software Engineering, Customer Service, Coding, Javascript, HTML, Cloud, Software Development, Agile, Troubleshooting, Technical Skills, Framework, System Integration, Code Review, Interfaces, Life Cycle Management",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,7,12,800000.0,880000.0,"Software Engineering, Reporting, SQL, Coding, Design, Microsoft Power BI, SQL Server, Software Development, Server, Agile, Deployment, Technical Skills, Framework, Software Solutions",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Chennai,7,12,800000.0,880000.0,"Software Engineering, Event Management, Coding, Automation, Microsoft Azure, Problem Solving, Agile, Continuous Improvement, Technical Skills, Azure Sentinel, Framework, Scripting, Software Solutions, Software Quality",Software Engineer,3,840000.0,9.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,3,8,800000.0,880000.0,"Software Engineering, .NET, SQL, Java, Coding, Servicenow, Javascript, HTML, SQL Server, ASP.NET, CSS, API, C#, Agile, Spring, Technical Skills, Framework, jQuery, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Bengaluru,3,8,800000.0,880000.0,"Software Engineering, Coding, Automation, Software Development, Languages, Agile, Technical Skills, Framework, Scripting, Agile Methodology, Software Solutions",Software Engineer,3,840000.0,5.5
Custom Software Engineer,Accenture Solutions Pvt Ltd,3.7,Hyderabad,7,12,800000.0,880000.0,"Time, SAP, Software Engineering, Accounting, SAP ABAP, Payroll, SAP Fiori, Communication Skills, Agile, S, Process, Collaboration, Performance Tuning, Odata, SAP Workflow, SAP ABAP Development",Software Engineer,3,840000.0,9.5
